Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Italy,ITA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9930501391,34465481830,34901033.01,19531411962,17032744039,13303439230,25656663795,11138429977,39613297744,29220591590
Italy,ITA,Forest area (sq. km),AG.LND.FRST.K2,90280,90817.99805,91355.99609,91894.00391,92432.00195,92970,93507.99805,..,..,..
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2.13402E+12,2.29199E+12,2.08708E+12,2.14132E+12,2.15913E+12,1.8359E+12,1.8758E+12,1.9618E+12,2.08576E+12,2.00124E+12
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.713295839,0.707333347,-2.980905768,-1.841065451,-0.004547542,0.778304351,1.293462732,1.667859041,0.798119353,0.301256161
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,37850,37900,36200,35550,34890,32980,31950,31360,33770,34460
Italy,ITA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,35110,36510,36440,36250,36200,36650,40040,42010,43280,44580
Italy,ITA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.24349E+12,2.25032E+12,2.15504E+12,2.14125E+12,2.12122E+12,2.00271E+12,1.93675E+12,1.89856E+12,2.0407E+12,2.07767E+12
Italy,ITA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.08108E+12,2.16767E+12,2.16973E+12,2.18359E+12,2.20045E+12,2.22603E+12,2.42738E+12,2.54334E+12,2.61514E+12,2.68776E+12
Italy,ITA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.57979516,20.46808872,17.78951287,16.89239376,16.95920181,17.10726702,17.56102831,18.05407117,18.32364551,17.96736311
Italy,ITA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,8.147855674,8.065616808,7.668682388,7.907494364,7.823389616,8.288002019,8.374087765,7.907808944,7.505070692,8.100284672
Italy,ITA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91,90,90,90,87,85,87,92,93,94
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.93213852,28.27305899,27.27547801,26.23433632,26.21328696,26.70219379,26.03971207,27.87044263,29.0597917,28.53373293
Italy,ITA,Income share held by lowest 20%,SI.DST.FRST.20,6.4,6.4,6.3,6.2,6.2,5.9,6.1,6,..,..
Italy,ITA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.86576084,21.74970363,21.3450699,21.17245852,20.79842911,20.85638428,21.21794438,21.30040502,21.40627942,21.419986
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.436360538,1.607176983,1.54730144,1.147610159,0.913241262,0.931863575,1.13435002,0.726343221,0.897785763,0.913085573
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.03658537,82.18780488,82.23902439,82.6902439,83.0902439,82.54390244,83.24390244,82.94634146,83.34634146,..
Italy,ITA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,43.78360767,47.20982667,47.43025699,46.59355805,46.50897245,47.27432652,46.3016406,48.96232347,50.47391978,50.27746756
Italy,ITA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.506820911,1.486135655,1.4367373,1.406128172,1.287382528,1.210619499,1.339605986,1.366528764,1.332702307,..
Italy,ITA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,157.8857589,161.1720125,162.3070852,160.9908765,148.8415405,144.756385,141.6939815,138.2337679,137.466947,133.0808393
Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3.1
Italy,ITA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,97.24582413,94.20577202,94.40397258,97.06529938,100.1067126,102.8828476,105.5943785,102.4952471,101.1096007,..
Italy,ITA,Net migration,SM.POP.NETM,..,..,1637369,..,..,..,..,744713,..,..
Italy,ITA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,7975133246,8731247318,9166139341,9436137008,10099257246,9608855965,9513962939,9742186172,9949656789,10458515879
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,201.5279017,201.8747841,202.4196539,204.7798599,206.6673693,206.4682872,206.1178282,205.8091691,205.4183722,..
Italy,ITA,Population growth (annual %),SP.POP.GROW,0.307591222,0.171978291,0.26954124,1.159251117,0.917504096,-0.096376133,-0.169884073,-0.149861117,-0.19006364,-0.206038624
Italy,ITA,"Population, total",SP.POP.TOTL,59277417,59379449,59539717,60233948,60789140,60730582,60627498,60536709,60421760,60297396
Italy,ITA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.3,1.2,1.2,1.4,1.2,2,1.6,1.4,..,..
Italy,ITA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2
Italy,ITA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,104.2058,105.36386,101.41619,100.35933,100.11274,99.80955,97.74971,98.81698,..,..
Italy,ITA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,38.69093095,38.4027762,39.87647556,40.24241059,39.9018536,39.77273757,39.90018085,39.42058265,39.41844271,..
Italy,ITA,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.99371,102.50435,101.29194,101.89729,101.15142,100.38675,99.42546,101.87936,..,..
Italy,ITA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.98995,0.98707,0.98994,0.99375,0.99459,0.99653,1.0027,0.98404,..,..
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.90382,103.33157,102.03334,102.40899,102.28106,102.25627,101.66235,101.27041,..,..
Italy,ITA,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Surface area (sq. km),AG.SRF.TOTL.K2,301340,301340,301340,301340,301340,301340,301340,301340,301340,..
Italy,ITA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,23.68062299,23.64758929,24.94682979,25.13890393,24.84107219,24.73952717,25.02631817,24.63479061,24.25046493,..
Italy,ITA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,13.34644424,13.3653061,13.3653061,..
Italy,ITA,Time required to start a business (days),IC.REG.DURS,12.5,12.5,12.5,12.5,11.5,11,11,11,11,11
Italy,ITA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Urban population growth (annual %),SP.URB.GROW,0.480438951,0.343066345,0.61957915,1.587835187,1.341371299,0.325701454,0.246127222,0.26299854,0.228197851,0.216136702
Japan,JPN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,4.733,4.606,4.479,4.3392,4.1994,4.0596,3.9198,3.78,3.6644,..
Japan,JPN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.10225982,1.075418923,1.141795695,1.104187087,1.056266492,1.113905411,1.213361089,1.212040944,1.239368298,..
Japan,JPN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,18.88837209,..,..,..,..,..,..,..
Japan,JPN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,99.8,99.8,..,99.8,99.9,..,..,..,..
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.156018256,9.312693499,9.634347264,9.76591055,9.480766374,9.153641422,8.944372824,..,..,..
Japan,JPN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,54.7,39.8,..,..,..,..
Japan,JPN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,314.0470775,323.0518601,330.4528149,338.6642755,346.2100195,342.9513449,349.6827671,353.7733647,353.8197909,361.3264628
Japan,JPN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8594.909034,8099.598695,7998.346771,7988.58331,7819.714636,..,..,..,..,..
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3893.266604,3610.812169,3537.36317,3567.629354,3470.763129,3428.557216,..,..,..,..
Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.03675698,14.92499621,14.54475256,15.91539812,17.54030155,17.61097554,16.26639569,17.75185227,18.52490882,..
Japan,JPN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39,1.39,1.41,1.43,1.42,1.45,1.44,1.43,1.42,..
Japan,JPN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7440979284,-850717035.1,546962692.2,10648441636,19752249424,5252218412,40954181469,18802251208,24605910854,37176832958
Japan,JPN,Forest area (sq. km),AG.LND.FRST.K2,249660,249644.0039,249628.0078,249611.9922,249595.9961,249580,249564.0039,..,..,..
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,5.7001E+12,6.15746E+12,6.20321E+12,5.15572E+12,4.85041E+12,4.38948E+12,4.92254E+12,4.86686E+12,4.95481E+12,5.08177E+12
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.191739259,-0.11542134,1.495089586,2.000267841,0.374719476,1.222921041,0.521944455,2.168290737,0.323207338,0.65415165
Japan,JPN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,43440,46880,49480,48280,43950,38840,37860,38490,41150,41690
Japan,JPN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,35890,36790,38190,40280,40590,41950,41320,42320,42840,44780
Japan,JPN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5.56286E+12,5.99237E+12,6.31511E+12,6.15274E+12,5.5935E+12,4.93769E+12,4.80738E+12,4.88026E+12,5.20695E+12,5.26352E+12
Japan,JPN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4.59653E+12,4.70273E+12,4.87384E+12,5.1338E+12,5.16603E+12,5.33331E+12,5.24687E+12,5.36498E+12,5.42086E+12,5.65442E+12
Japan,JPN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.29748564,22.10330102,22.65442345,23.19090989,23.91610038,24.02266959,23.41850389,24.01004291,24.32454711,..
Japan,JPN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,19.16402281,18.43133776,18.30271952,17.82179091,17.78850077,18.07003897,17.33983697,17.56046382,17.2676893,16.98286428
Japan,JPN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,94,96,95,98,96,96,97,97,96
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.57625073,15.46800676,16.09137113,18.23212413,20.00546825,18.03004518,15.27540944,16.82158589,18.29159855,..
Japan,JPN,Income share held by lowest 20%,SI.DST.FRST.20,8.2,..,..,7.7,..,..,..,..,..,..
Japan,JPN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.44460691,26.8817084,26.74805013,26.9376337,27.68806093,29.01962246,28.97509267,29.16251296,29.07201364,..
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-1.895163535,-1.674325774,-0.761554976,-0.333177012,1.745314197,2.145396779,0.270403428,-0.228786498,-0.097921833,0.591509481
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,83.79390244,83.98487805,84.0997561,84.21097561,..
Japan,JPN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,25.68083865,27.26065797,27.153847,30.03002265,30.97490531,29.00205194,25.44987899,28.15827368,30.00381476,28.06632588
Japan,JPN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.958851325,0.986806293,0.967427083,0.950865861,0.966999334,0.958050431,0.939582603,0.930768157,0.923839536,..
Japan,JPN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,95.9116759,103.3168827,109.8935958,115.2542733,123.1631952,125.4518632,130.5952482,135.5186644,141.4069924,..
Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.2,3.2,3,2.9,2.8,2.8,2.7,2.6,2.5,2.5
Japan,JPN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,67.72606886,61.59802886,60.45855379,59.01942646,58.44424726,66.66666667,72.32854864,68.68033082,64.72751588,..
Japan,JPN,Net migration,SM.POP.NETM,..,..,358133,..,..,..,..,357800,..,..
Japan,JPN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1684468955,2131729225,2539577665,2363853398,3733912542,3325097903,3830448522,4443028775,4369453719,4373839725
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,351.309834,350.654908,350.0905201,349.5858021,349.1222295,348.7519201,348.350096,347.7775867,347.0734584,..
Japan,JPN,Population growth (annual %),SP.POP.GROW,0.017960542,-0.185226486,-0.159710676,-0.144271883,-0.132694222,-0.106124994,-0.115284177,-0.164484036,-0.202670345,-0.208999473
Japan,JPN,"Population, total",SP.POP.TOTL,128070000,127833000,127629000,127445000,127276000,127141000,126994511,126785797,126529100,126264931
Japan,JPN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,..,..,0.7,..,..,..,..,..,..
Japan,JPN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,3.4,..,..,..,..,..,..,..,..,..
Japan,JPN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,9.86805539,10.42898118,10.75713213,11.5400866,12.51054729,12.62672688,12.30452338,12.8070403,13.13265421,..
Japan,JPN,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Surface area (sq. km),AG.SRF.TOTL.K2,377950,377955,377960,377961.9922,377961.9922,377971.0156,377970,377970,377970,..
Japan,JPN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,8.809784435,9.356818207,9.682412944,10.36061765,11.46920658,11.42357202,11.16432248,11.625408,11.90593383,..
Japan,JPN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,2.091836213,10.02628871,10.02628871,..
Japan,JPN,Time required to start a business (days),IC.REG.DURS,..,..,..,11.6,11.1,11.2,11.1,11.1,11.1,11.1
Japan,JPN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Urban population growth (annual %),SP.URB.GROW,0.928359533,0.097376604,-0.073000997,-0.05873318,-0.047229106,-0.021827026,-0.032150224,-0.079234712,-0.11421871,-0.119535636
"Korea, Rep.",KOR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1.8592,1.8126,1.766,1.6886,1.6112,1.5338,1.4564,1.379,1.3204,..
"Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.144016322,2.209199955,2.186185041,2.099047114,2.05667705,2.003907793,1.859034883,1.850756295,1.823551873,1.693266267
"Korea, Rep.",KOR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,99.8,..,..,100,..,..,..,..
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.43631663,11.80296873,11.63282456,11.74920084,11.57034541,11.70939764,12.11106978,..,..,..
"Korea, Rep.",KOR,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,77.1,..,..,79.6,..,..,..,..
"Korea, Rep.",KOR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,9716.126081,10129.95709,10305.32898,10384.62216,10496.51367,..,..,..,..,..
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5045.487749,5216.587809,5248.519891,5231.67546,5289.275832,5413.347857,..,..,..,..
"Korea, Rep.",KOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.10373691,53.3377319,54.09405134,51.29207111,47.83142087,42.98956153,40.13265091,40.93420694,41.6308555,39.82584099
"Korea, Rep.",KOR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.226,1.244,1.297,1.187,1.205,1.239,1.172,1.052,0.977,..
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9497400000,9773000000,9495900000,12766600000,9273600000,4104100000,12104300000,17912900000,12182600000,10565600000
"Korea, Rep.",KOR,Forest area (sq. km),AG.LND.FRST.K2,62220,62143.99902,62067.99805,61992.00195,61916.00098,61840,61763.99902,..,..,..
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1.14407E+12,1.25322E+12,1.27843E+12,1.3708E+12,1.48432E+12,1.46577E+12,1.50011E+12,1.6239E+12,1.72058E+12,1.64238E+12
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.804824918,3.685667782,2.402530992,3.164708636,3.202453795,2.809103268,2.946881715,3.15963574,2.664930346,2.033150971
"Korea, Rep.",KOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,22290,23590,25660,26980,28160,28720,29330,30300,32610,33720
"Korea, Rep.",KOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,31790,32750,33910,34460,35500,38030,39710,41170,42250,43430
"Korea, Rep.",KOR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.1044E+12,1.17785E+12,1.28799E+12,1.36036E+12,1.42911E+12,1.46506E+12,1.50201E+12,1.55602E+12,1.6828E+12,1.74371E+12
"Korea, Rep.",KOR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.57522E+12,1.63534E+12,1.70218E+12,1.73791E+12,1.80128E+12,1.9399E+12,2.03394E+12,2.11448E+12,2.18019E+12,2.24554E+12
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.55211358,33.31942582,31.31664675,29.88532729,29.79047863,29.52928082,30.1426786,32.28806347,31.31023709,31.19626204
"Korea, Rep.",KOR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,32.03729827,28.135372,28.19657687,29.80474134,30.02540231,31.21003218,30.52458969,32.51697438,36.34686538,32.36502748
"Korea, Rep.",KOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,99,99,99,99,98,98,97,98,98
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,44.29585958,52.22858168,51.3642764,46.66003384,42.78302103,36.14293286,33.47115855,36.18671087,37.02940644,36.88355411
"Korea, Rep.",KOR,Income share held by lowest 20%,SI.DST.FRST.20,7.3,..,7.3,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.11677597,34.45096726,34.13469264,34.44782919,34.09167237,34.14993567,34.29779968,34.76630854,34.11804719,32.96619643
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.737496837,1.281863806,1.25180817,1.018543805,0.906896751,3.185595967,1.986038505,2.222781382,0.471115117,-0.933286881
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.11707317,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024,82.27560976,82.62682927,82.62682927,..
"Korea, Rep.",KOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,77.93215144,86.14803283,83.49749108,78.43739167,74.01748395,65.71657676,60.10346179,64.79284624,66.26037596,63.66212155
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.574250696,2.577345967,2.612982317,2.62798705,2.660766488,2.644758513,2.607881295,2.568843535,2.617343637,..
